Product ,,,Item Categorization,,,,,,,,,,Item Specs,,,,,,,,,,,,,,,Images,Pricing,,
SKU,SKU #,Product Satus,Product type,Style (Pattern),Category,Category (Trim),Collection,Usage,Color 1,Color 2,Fire Code,Min Order Qty.,Content,Cleaning Code,Finish,Style,Usage2,Repeat,Width (inches),Abrasion,Category2,Direction,Fire Code2,Color,Weight,Collection2,Roll size,File Name,Price Level 1,Price Level 3,Price Level 5
Legacy-(BF)-Spa,04169,Current,Trim,Solid/Plain,,Brushed Fringe,Legacy,Multi-purpose,Gold,Neutral,,27.5,97% Linen / 3% Polyester,,,Solid/Plain,Multi-purpose,,1.2,,,,,Spa,,Legacy,27.5 yds (25 m),Legacy-(BF)-Spa.jpg,$4.22,$6.35,$8.44
Legacy-(BF)-Stone,04170,Current,Trim,Solid/Plain,,Brushed Fringe,Legacy,Multi-purpose,White,,,27.5,97% Linen / 3% Polyester,,,Solid/Plain,Multi-purpose,,1.2,,,,,Stone,,Legacy,27.5 yds (25 m),Legacy-(BF)-Stone.jpg,$4.22,$6.35,$8.44
Legacy-Tape-Cherry,04171,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Red,Gold,,27.5,64% Cotton / 26% Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Cherry,,Legacy,27.5 yds (25 m),Legacy-Tape-Cherry.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Dove,04172,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Green,,,27.5,64% Cotton / 26% Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Dove,,Legacy,27.5 yds (25 m),Legacy-Tape-Dove.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Emerald,04173,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Teal,Gold,,27.5,64% Cotton / 26% Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Emerald,,Legacy,27.5 yds (25 m),Legacy-Tape-Emerald.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Grain,04174,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Green,,,27.5,64% Cotton / 26% Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Grain,,Legacy,27.5 yds (25 m),Legacy-Tape-Grain.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Gray,04175,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Grey,Silver,,27.5,64% Cotton / 26% Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Gray,,Legacy,27.5 yds (25 m),Legacy-Tape-Gray.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Haze,04176,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Multi,,,27.5,64% Cotton / 26% Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Haze,,Legacy,27.5 yds (25 m),Legacy-Tape-Haze.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Kiwi,04177,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Green,,,27.5,64% Cotton / 26% Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Kiwi,,Legacy,27.5 yds (25 m),Legacy-Tape-Kiwi.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Marble,04178,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Green,,,27.5,64% Cotton / 26%Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Marble,,Legacy,27.5 yds (25 m),Legacy-Tape-Marble.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Marine,04179,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Blue,Silver,,27.5,64% Cotton / 26%Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Marine,,Legacy,27.5 yds (25 m),Legacy-Tape-Marine.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Quartz,04180,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Green,,,27.5,64% Cotton / 26%Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Quartz,,Legacy,27.5 yds (25 m),Legacy-Tape-Quartz.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Smoke,04181,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Black,Silver,,27.5,64% Cotton / 26%Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Smoke,,Legacy,27.5 yds (25 m),Legacy-Tape-Smoke.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Spa,04182,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Green,,,27.5,64% Cotton / 26%Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Spa,,Legacy,27.5 yds (25 m),Legacy-Tape-Spa.jpg,$8.49,$9.56,$16.98
Legacy-Tape-Stone,04183,Current,Trim,Metallic,,Tapes/Braids,Legacy,Multi-purpose,Green,Gold,,27.5,64% Cotton / 26%Rayon / 5% Linen / 5% Metallic yarns,,,Metallic,Multi-purpose,,2.5,,,,,Stone,,Legacy,27.5 yds (25 m),Legacy-Tape-Stone.jpg,$8.49,$9.56,$16.98
Leon - 01D60404,04184,Discontinued,Fabric,Solid/Plain,Jacquard,,Red FR Book,Drapery,Yellow,,,40,100% Polyester,,,Solid/Plain,Multi-purpose,,118,,Jacquard,Solid,,01D60404,,Red FR Book,Approximately 40 yards,,$29.80,?,$59.70
Leon - 01D60410,04185,Discontinued,Fabric,Solid/Plain,Jacquard,,Red FR Book,Drapery,Brown,,,40,100% Polyester,,,Solid/Plain,Multi-purpose,,118,,Jacquard,Solid,,01D60410,,Red FR Book,Approximately 40 yards,,$29.80,?,$59.70
Leon - 01D60413,04186,Discontinued,Fabric,Solid/Plain,Jacquard,,Red FR Book,Drapery,Gold,,,40,100% Polyester,,,Solid/Plain,Multi-purpose,,118,,Jacquard,Solid,,01D60413,,Red FR Book,Approximately 40 yards,,$29.80,?,$59.70
Leon - 01D60416,04187,Discontinued,Fabric,Solid/Plain,Jacquard,,Red FR Book,Drapery,Silver,,,40,100% Polyester,,,Solid/Plain,Multi-purpose,,118,,Jacquard,Solid,,01D60416,,Red FR Book,Approximately 40 yards,,$29.80,?,$59.70
Leon - 01D60419,04188,Discontinued,Fabric,Solid/Plain,Jacquard,,Red FR Book,Drapery,Black,,,40,100% Polyester,,,Solid/Plain,Multi-purpose,,118,,Jacquard,Solid,,01D60419,,Red FR Book,Approximately 40 yards,,$29.80,?,$59.70
Leon - 01D60555,04189,Discontinued,Fabric,Solid/Plain,Jacquard,,Red FR Book,Drapery,White,,,40,100% Polyester,,,Solid/Plain,Multi-purpose,,118,,Jacquard,Solid,,01D60555,,Red FR Book,Approximately 40 yards,,$29.80,?,$59.70
Leon - 01D6566,04190,Discontinued,Fabric,Solid/Plain,Jacquard,,Red FR Book,Drapery,Gold,,,40,100% Polyester,,,Solid/Plain,Multi-purpose,,118,,Jacquard,Solid,,01D6566,,Red FR Book,Approximately 40 yards,,$29.80,?,$59.70
Leslie - Beach Glass,04191,Current,Trim,Contemporary/Modern,,Chair tie,Castle,Multi-purpose,Multi,,,12,,,,Contemporary/Modern,Multi-purpose,,,,,,,Beach Glass,,Castle,Package of 12 pcs,Leslie-Beachglass.jpg,$1.98,$5.29,$3.96
Leslie - Mudpie,04192,Current,Trim,Contemporary/Modern,,Chair tie,Castle,Multi-purpose,Red,Brown,,12,,,,Contemporary/Modern,Multi-purpose,,,,,,,Mudpie,,Castle,Package of 12 pcs,Leslie-Mudpie.jpg,$1.98,$5.29,$3.96
Leslie - Sunny Day,04193,Current,Trim,Contemporary/Modern,,Chair tie,Castle,Multi-purpose,Multi,,,12,,,,Contemporary/Modern,Multi-purpose,,,,,,,Sunny Day,,Castle,Package of 12 pcs,Leslie-Sunny-Day.jpg,$1.98,$5.29,$3.96
Leslie - Water Fall,04194,Current,Trim,Contemporary/Modern,,Chair tie,Castle,Multi-purpose,Multi,,,12,,,,Contemporary/Modern,Multi-purpose,,,,,,,Water Fall,,Castle,Package of 12 pcs,Leslie-Waterfall.jpg,$1.98,$5.29,$3.96
Leslie - Willow,04195,Current,Trim,Contemporary/Modern,,Chair tie,Castle,Multi-purpose,Multi,,,12,,,,Contemporary/Modern,Multi-purpose,,,,,,,Willow,,Castle,Package of 12 pcs,Leslie-Willow.jpg,$1.98,$5.29,$3.96
Lexington - Aqua,04196,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Teal,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Aqua,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-AQUA.jpg,$9.68,$12.11,$19.36
Lexington - Blue Jean,04197,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Blue,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Blue Jean,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-BLUE-JEAN.jpg,$9.68,$12.11,$19.36
Lexington - Blueberry,04198,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Blue,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Blueberry,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-BLUEBERRY.jpg,$9.68,$12.11,$19.36
Lexington - Chestnut,04199,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Brown,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Chestnut,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-CHESTNUT.jpg,$9.68,$12.11,$19.36
Lexington - Cord,04200,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Neutral,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Cord,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-CORD.jpg,$9.68,$12.11,$19.36
Lexington - Glass,04201,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Grey,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Glass,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-GLASS.jpg,$9.68,$12.11,$19.36
Lexington - Keylime,04202,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Gold,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Keylime,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-KEYLIME.jpg,$9.68,$12.11,$19.36
Lexington - Mink,04203,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Grey,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Mink,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-MINK.jpg,$9.68,$12.11,$19.36
Lexington - Mist,04204,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Silver,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Mist,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-MIST.jpg,$9.68,$12.11,$19.36
Lexington - Night Fall,04205,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Black,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Night Fall,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-NIGHT-FALL.jpg,$9.68,$12.11,$19.36
Lexington - Platinum,04206,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Black,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Platinum,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-PATINUM.jpg,$9.68,$12.11,$19.36
Lexington - Rain,04207,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Grey,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Rain,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-RAIN.jpg,$9.68,$12.11,$19.36
Lexington - Smoke,04208,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Grey,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Smoke,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-SMOKE.jpg,$9.68,$12.11,$19.36
Lexington - Steel,04209,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Grey,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Steel,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-STEEL.jpg,$9.68,$12.11,$19.36
Lexington - Sterling,04210,Current,Fabric,Solid/Plain,Woven,,Lexington,Upholstery,Grey,,,40,100% Polyester,S,,Solid/Plain,Upholstery,,56,"50,000",Woven,Solid,,Sterling,450g/m*m,Lexington,Approximately 40 yards,LEXINGTON-STERLING.jpg,$9.68,$12.11,$19.36
LH101 Col. 2 - Gold,04211,Current,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,Gold,Brown,,55,100% Polyester,,,Metallic,Multi-purpose,,0.33,,,,,Gold,,Toronto,55 yds (50.29 m),LH101-2.jpg,$0.98,$2.83,$1.96
LH101 Col. 3 - Autumn Field,04212,Current,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,Multi,,,55,100% Polyester,,,Metallic,Multi-purpose,,0.33,,,,,Autumn Field,,Toronto,55 yds (50.29 m),LH101-3.jpg,$0.98,$2.83,$1.96
LH101 Col. 4 - Green Tea,04213,Discontinued,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,,,,55,100% Polyester,,,Metallic,,,0.33,,,,,Green Tea,,Toronto,55 yds (50.29 m),,$0.98,$2.83,$1.96
LH101 Col. 5 - Bordeaux,04214,Current,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,Red,Gold,,55,100% Polyester,,,Metallic,Multi-purpose,,0.33,,,,,Bordeaux,,Toronto,55 yds (50.29 m),LH101-5.jpg,$0.98,$2.83,$1.96
LH101 Col. 6 - Yellow Daisy,04215,Current,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,Multi,,,55,100% Polyester,,,Metallic,Multi-purpose,,0.33,,,,,Yellow Daisy,,Toronto,55 yds (50.29 m),LH101-6.jpg,$0.98,$2.83,$1.96
LH101 Col. 7 - Frappe,04216,Current,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,Gold,Black,,55,100% Polyester,,,Metallic,Multi-purpose,,0.33,,,,,Frappe,,Toronto,55 yds (50.29 m),LH101-7.jpg,$0.98,$2.83,$1.96
LH101 Col. 8 - Olive,04217,Current,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,Green,Brown,,55,100% Polyester,,,Metallic,Multi-purpose,,0.33,,,,,Olive,,Toronto,55 yds (50.29 m),LH101-8.jpg,$0.98,$2.83,$1.96
LH101 Col. 9 - Brick,04218,Discontinued,Trim,Metallic,,Lip Cords,Toronto,Multi-purpose,,,,55,100% Polyester,,,Metallic,,,0.33,,,,,Brick,,Toronto,55 yds (50.29 m),,$0.98,$2.83,$1.96
LH201 Col. 1 - Mocha,04219,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Mocha,,,,,,,
LH201 Col. 2 - Gold,04220,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Gold,,,,,,,
LH201 Col. 3 - Autumn Field,04221,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Autumn Field,,,,,,,
LH201 Col. 4 - Green Tea,04222,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Green Tea,,,,,,,
LH201 Col. 5 - Bordeaux,04223,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Bordeaux,,,,,,,
LH201 Col. 6 - Yellow Daisy,04224,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Yellow Daisy,,,,,,,
LH201 Col. 7 - Frappe,04225,Current,Trim,Contemporary/Modern,,Tassel Fringes,Toronto,Multi-purpose,Gold,Black,,27.5,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,"H: 0.5""",3.5,,,,,Frappe,,Toronto,27.5 yds (25 m),LH201-7.jpg,$3.93,$5.45,$7.86
LH201 Col. 8 - Olive,04226,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Olive,,,,,,,
LH201 Col. 9 - Brick,04227,Discontinued,Trim,,,,,,,,,,90% Polyester / 10% Acrylic,,,,,,,,,,,Brick,,,,,,,
LH301 Col. 1 - Mocha,04228,Discontinued,Trim,,,,,,,,,,,,,,,,,,,,,Mocha,,,,,,,
LH301 Col. 2 - Gold,04229,Discontinued,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Gold,Yellow,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Gold,,Toronto,27.5 yds (25 m),,$3.68,$4.97,$7.36
LH301 Col. 3 - Autumn Field,04230,Current,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Multi,,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Autumn Field,,Toronto,27.5 yds (25 m),LH301-3.jpg,$3.68,$4.97,$7.36
LH301 Col. 4 - Green Tea,04231,Current,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Gold,,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Green Tea,,Toronto,27.5 yds (25 m),LH301-4.jpg,$3.68,$4.97,$7.36
LH301 Col. 5 - Bordeaux,04232,Current,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Red,Gold,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Bordeaux,,Toronto,27.5 yds (25 m),LH301-5.jpg,$3.68,$4.97,$7.36
LH301 Col. 6 - Yellow Daisy,04233,Current,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Green,Brown,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Yellow Daisy,,Toronto,27.5 yds (25 m),LH301-6.jpg,$3.68,$4.97,$7.36
LH301 Col. 7 - Frappe,04234,Current,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Gold,Black,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Frappe,,Toronto,27.5 yds (25 m),LH301-7.jpg,$3.68,$4.97,$7.36
LH301 Col. 8 - Olive,04235,Discontinued,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Brown,,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Olive,,Toronto,27.5 yds (25 m),,$3.68,$4.97,$7.36
LH301 Col. 9 - Brick,04236,Current,Trim,Solid/Plain,,Tassel Fringes,Toronto,Multi-purpose,Brown,Gold,,27.5,100% Polyester,,,Solid/Plain,Multi-purpose,"H: 0.5""",3.5,,,,,Brick,,Toronto,27.5 yds (25 m),LH301-9.jpg,$3.68,$4.97,$7.36
LH501 Col. 1 - Mocha,04237,Discontinued,Trim,Traditional,,Tieback/Holdback,Toronto,Multi-purpose,,,,12,85% Polyester / 10% Ceramic / 5% Acrylic,,,,,,,,,,,Mocha,,,Package of 12 pcs,,,,
LH501 Col. 2 - Gold,04238,Discontinued,Trim,Traditional,,Tieback/Holdback,Toronto,Multi-purpose,,,,12,85% Polyester / 10% Ceramic / 5% Acrylic,,,,,,,,,,,Gold,,,Package of 12 pcs,,,,
LH501 Col. 3 - Autumn Field,04239,Current,Trim,Traditional,,Tieback/Holdback,Toronto,Multi-purpose,Orange,Gold,,12,85% Polyester / 10% Ceramic / 5% Acrylic,,,Traditional,Multi-purpose,,,,,,,Autumn Field,,Toronto,Package of 12 pcs,LH501-3.jpg,$10.56,$14.52,$21.12
LH501 Col. 5 - Bordeaux,04240,Discontinued,Trim,Traditional,,Tieback/Holdback,Toronto,Multi-purpose,Red,Gold,,12,85% Polyester / 10% Ceramic / 5% Acrylic,,,Traditional,Multi-purpose,,,,,,,Bordeaux,,,Package of 12 pcs,,,,
LH501 Col. 7 - Frappe,04241,Current,Trim,Traditional,,Tieback/Holdback,Toronto,Multi-purpose,Brown,Gold,,12,85% Polyester / 10% Ceramic / 5% Acrylic,,,Traditional,Multi-purpose,,,,,,,Frappe,,Toronto,Package of 12 pcs,LH501-7.jpg,$10.56,$14.52,$21.12
LH501 Col. 8 - Olive,04242,Discontinued,Trim,Traditional,,Tieback/Holdback,Toronto,Multi-purpose,,,,12,85% Polyester / 10% Ceramic / 5% Acrylic,,,,,,,,,,,Olive,,,Package of 12 pcs,,,,
LH601 Col. 1 - Mocha,04243,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Neutral,,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Mocha,,Toronto,Package of 12 pcs,LH601-1.jpg,$1.97,$4.65,$3.94
LH601 Col. 2 - Gold,04244,Discontinued,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,,,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Gold,,Toronto,Package of 12 pcs,,$1.97,$4.65,$3.94
LH601 Col. 3 - Autumn Field,04245,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Orange,Teal,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Autumn Field,,Toronto,Package of 12 pcs,LH601-3.jpg,$1.97,$4.65,$3.94
LH601 Col. 4 - Green Tea,04246,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Green,,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Green Tea,,Toronto,Package of 12 pcs,LH601-4.jpg,$1.97,$4.65,$3.94
LH601 Col. 5 - Bordeaux,04247,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Red,Yellow,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Bordeaux,,Toronto,Package of 12 pcs,LH601-5.jpg,$1.97,$4.65,$3.94
LH601 Col. 6 - Yellow Daisy,04248,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Yellow,Green,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Yellow Daisy,,Toronto,Package of 12 pcs,LH601-6.jpg,$1.97,$4.65,$3.94
LH601 Col. 7 - Frappe,04249,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Black,Yellow,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Frappe,,Toronto,Package of 12 pcs,LH601-7.jpg,$1.97,$4.65,$3.94
LH601 Col. 8 - Olive,04250,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Yellow,,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Olive,,Toronto,Package of 12 pcs,LH601-8.jpg,$1.97,$4.65,$3.94
LH601 Col. 9 - Brick,04251,Current,Trim,Solid/Plain,,Key Tassel,Toronto,Multi-purpose,Yellow,Red,,12,100% Polyester,,,Solid/Plain,Multi-purpose,,,,,,,Brick,,Toronto,Package of 12 pcs,LH601-9.jpg,$1.97,$4.65,$3.94
Lighthouse Col. Ale,04252,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Gold,Orange,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Ale,,Highlights,Package of 12 pcs,Lighthouse-Ale.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Bayleaf,04253,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Green,Brown,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Bayleaf,,Highlights,Package of 12 pcs,Lighthouse-Bayleaf.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Bordeaux,04254,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Red,Gold,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Bordeaux,,Highlights,Package of 12 pcs,Lighthouse-Bordeaux.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Celery,04255,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Multi,,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Celery,,Highlights,Package of 12 pcs,Lighthouse-Celery.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Cinnamon,04256,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Red,Gold,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Cinnamon,,Highlights,Package of 12 pcs,Lighthouse-Cinnamon.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Gold,04257,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Gold,,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Gold,,Highlights,Package of 12 pcs,Lighthouse-Gold.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Misty,04258,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Multi,,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Misty,,Highlights,Package of 12 pcs,Lighthouse-Misty.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Petal,04259,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Pink,White,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Petal,,Highlights,Package of 12 pcs,Lighthouse-Petal.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Rustic,04260,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Red,,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Rustic,,Highlights,Package of 12 pcs,Lighthouse Col. Rustic.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Wheat,04261,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Neutral,Yellow,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Wheat,,Highlights,Package of 12 pcs,Lighthouse-Wheat.jpg,$4.28,$8.49,$8.56
Lighthouse Col. Wisteria,04262,Current,Trim,Contemporary/Modern,,Key Tassel,Highlights,Multi-purpose,Silver,,,12,90% Polyester / 10% Acrylic,,,Contemporary/Modern,Multi-purpose,,,,,,,Wisteria,,Highlights,Package of 12 pcs,Lighthouse-Wisteria.jpg,$4.28,$8.49,$8.56
Liliana - Coloroid - Bone,04263,Current,Fabric,Solid/Plain,Chenille,,Liliana,Multi-purpose,White,,CAL 117,40,100% Polyester,S,,Solid/Plain,Multi-purpose,None,57,"50,000",Chenille,Up The Roll,CAL 117,Bone,,Liliana,Approximately 40 yards,Liliana-Coloroid-Bone.jpg,$13.83,$15.97,$27.66
